tournament,gameId,team,win,prox_score_1-5,prox_score_5-10,prox_score_10-15,prox_score_15-20,prox_score_20-25,prox_score_25-30,prox_score_30-35,prox_score_35-40,prox_score_40-45,prox_score_45-50,prox_score_50-55,prox_score_55-60,prox_score_60-65,prox_score_65-70,prox_score_70-75,prox_score_75-80,prox_score_80-85,prox_score_85-90,prox_score_90-95,prox_score_95-100,prox_score_100-105,prox_score_105-110,prox_score_110-115,prox_score_115-120,proximity_sum
tcl_summer_2021,ESPORTSTMNT05:2060395,200,0,2.758169934640523,2.1843003412969284,2.25938566552901,2.800925925925926,2.353448275862069,2.5051194539249146,3.044368600682594,3.6245733788395906,3.8156996587030716,6.068965517241379,,,,,,,,,,,,,,,31.414956752646006
tcl_summer_2021,ESPORTSTMNT06:1840929,200,1,3.0049261083743843,1.42320819112628,1.7406143344709897,3.279863481228669,3.36518771331058,3.9795221843003414,3.1164383561643834,4.251655629139073,,,,,,,,,,,,,,,,,24.161415998114702
tcl_summer_2021,ESPORTSTMNT06:1840929,100,0,2.0049261083743843,2.15358361774744,2.3890784982935154,2.2832764505119454,3.0409556313993176,5.2593856655290105,3.8013698630136985,5.569536423841059,,,,,,,,,,,,,,,,,26.50211225871037
tcl_summer_2021,ESPORTSTMNT06:1830943,200,1,4.4375,1.907216494845361,2.1808873720136517,1.8361774744027304,3.1843003412969284,3.6006825938566553,4.996587030716723,3.9146757679180886,4.53125,,,,,,,,,,,,,,,,30.589277075050138
tcl_summer_2021,ESPORTSTMNT06:1830943,100,0,3.6875,1.958762886597938,2.2081911262798637,2.0819112627986347,2.2525597269624575,3.324232081911263,3.4402730375426622,3.3924914675767917,4.0,,,,,,,,,,,,,,,,26.345921589669615
tcl_summer_2021,ESPORTSTMNT05:2060825,200,1,2.2043478260869565,1.5494880546075085,1.2935153583617747,3.2866894197952217,4.023972602739726,3.5938566552901023,4.361774744027303,4.6825938566552905,3.6,,,,,,,,,,,,,,,,28.596238517563883
tcl_summer_2021,ESPORTSTMNT05:2060825,100,0,2.0304347826086957,1.7713310580204777,1.918088737201365,2.6484641638225255,3.5273972602739727,3.9590443686006824,3.8225255972696246,4.266211604095563,5.066666666666666,,,,,,,,,,,,,,,,29.010164238559575
tcl_summer_2021,ESPORTSTMNT05:2060441,100,1,0.0,2.9689922480620154,1.9044368600682593,2.4334470989761092,2.9249146757679183,2.8732876712328768,3.5119453924914676,4.775086505190312,,,,,,,,,,,,,,,,,21.39211045178896
tcl_summer_2021,ESPORTSTMNT05:2060441,200,0,3.5,2.5348837209302326,1.4402730375426622,1.6143344709897611,2.143344709897611,3.3116438356164384,4.109215017064846,4.273356401384083,,,,,,,,,,,,,,,,,22.927051193425633
tcl_summer_2021,ESPORTSTMNT06:1830463,100,1,2.1776061776061777,2.7453416149068324,1.453924914675768,1.8771331058020477,3.324232081911263,3.9351535836177476,4.198630136986301,4.360294117647059,,,,,,,,,,,,,,,,,24.072315733153197
tcl_summer_2021,ESPORTSTMNT06:1830463,200,0,3.2432432432432434,2.5838509316770186,2.7474402730375425,2.464163822525597,3.3003412969283277,4.293515358361775,4.226027397260274,3.573529411764706,,,,,,,,,,,,,,,,,26.432111734798486
tcl_summer_2021,ESPORTSTMNT06:1880599,100,1,3.087378640776699,2.1092150170648463,2.0716723549488054,2.3208191126279862,2.3972602739726026,3.2741116751269037,3.363013698630137,4.450511945392491,3.3688524590163933,,,,,,,,,,,,,,,,26.442835177556866
tcl_summer_2021,ESPORTSTMNT06:1880599,200,0,3.407766990291262,1.658703071672355,2.0409556313993176,2.1228668941979523,2.7636986301369864,3.1015228426395938,3.48972602739726,3.0204778156996586,3.6311475409836067,,,,,,,,,,,,,,,,25.236865444417987
tcl_summer_2021,ESPORTSTMNT05:1971386,100,1,2.6470588235294117,2.8668941979522184,2.1228668941979523,2.580204778156997,3.0034129692832763,3.160409556313993,4.704545454545454,,,,,,,,,,,,,,,,,,21.0853926739793
tcl_summer_2021,ESPORTSTMNT05:1971386,200,0,3.991596638655462,2.42320819112628,2.3993174061433447,2.9419795221843,3.430034129692833,3.2969283276450514,3.257575757575758,,,,,,,,,,,,,,,,,,21.74063997302303
tcl_summer_2021,ESPORTSTMNT05:2060823,100,1,0.0,2.581730769230769,2.3208191126279862,2.9351535836177476,3.0716723549488054,4.596837944664031,4.436860068259386,6.333333333333333,,,,,,,,,,,,,,,,,26.27640716668206
tcl_summer_2021,ESPORTSTMNT05:2060823,200,0,0.0,2.6298076923076925,2.3139931740614332,2.36518771331058,2.84641638225256,2.2213438735177866,3.675767918088737,3.111111111111111,,,,,,,,,,,,,,,,,19.1636278646499
tcl_summer_2021,ESPORTSTMNT04:1801024,100,1,2.4907975460122698,2.9146757679180886,2.68259385665529,2.416382252559727,2.815068493150685,4.555944055944056,,,,,,,,,,,,,,,,,,,17.875461972240114
tcl_summer_2021,ESPORTSTMNT04:1801024,200,0,3.723926380368098,1.9965870307167235,2.174061433447099,2.262798634812287,3.1472602739726026,4.076923076923077,,,,,,,,,,,,,,,,,,,17.381556830239887
tcl_summer_2021,ESPORTSTMNT05:2060410,100,1,0.0,1.7063197026022305,2.863481228668942,2.477815699658703,3.7363013698630136,1.8327645051194539,3.4470989761092152,4.591836734693878,,,,,,,,,,,,,,,,,20.65561821671544
tcl_summer_2021,ESPORTSTMNT05:2060410,200,0,3.5,1.8810408921933086,2.525597269624573,2.160409556313993,4.054794520547945,3.358361774744027,3.4573378839590445,3.7346938775510203,,,,,,,,,,,,,,,,,24.672235774933913
tcl_summer_2021,ESPORTSTMNT06:1880557,100,1,2.232,2.6,2.702054794520548,4.085324232081911,3.4573378839590445,4.098976109215017,4.808035714285714,,,,,,,,,,,,,,,,,,23.983728734062236
tcl_summer_2021,ESPORTSTMNT06:1880557,200,0,2.892,2.2816326530612243,2.4246575342465753,3.3993174061433447,3.726962457337884,3.9590443686006824,4.459821428571429,,,,,,,,,,,,,,,,,,23.143435847961136
tcl_summer_2021,ESPORTSTMNT04:1810907,200,1,2.940909090909091,2.098976109215017,2.1025641025641026,2.342560553633218,2.781569965870307,3.63481228668942,4.36013986013986,,,,,,,,,,,,,,,,,,20.261531969021014
tcl_summer_2021,ESPORTSTMNT04:1810907,100,0,1.9681818181818183,2.744027303754266,3.4,2.57439446366782,2.6791808873720138,3.3344709897610922,4.835664335664336,,,,,,,,,,,,,,,,,,21.53591979840135
tcl_summer_2021,ESPORTSTMNT06:1880336,200,1,3.84251968503937,2.243150684931507,2.1945392491467577,2.3515358361774745,3.696245733788396,3.3972602739726026,3.9215017064846416,3.9935483870967743,,,,,,,,,,,,,,,,,25.64030155663752
tcl_summer_2021,ESPORTSTMNT06:1880336,100,0,2.173228346456693,2.4383561643835616,2.8737201365187715,3.0648464163822524,3.8122866894197953,3.9657534246575343,4.163822525597269,5.825806451612904,,,,,,,,,,,,,,,,,28.317820155028784
tcl_summer_2021,ESPORTSTMNT04:1800925,100,1,2.017777777777778,1.6143344709897611,2.0341296928327646,3.051194539249147,3.3116438356164384,4.398576512455516,,,,,,,,,,,,,,,,,,,16.427656828921403
tcl_summer_2021,ESPORTSTMNT04:1800925,200,0,1.9422222222222223,1.6689419795221843,2.3344709897610922,2.9897610921501707,2.934931506849315,3.3629893238434163,,,,,,,,,,,,,,,,,,,15.233317114348402
tcl_summer_2021,ESPORTSTMNT05:2060921,100,1,2.0161290322580645,1.546075085324232,2.2866894197952217,3.2157534246575343,3.5426621160409555,4.033613445378151,,,,,,,,,,,,,,,,,,,16.640922523454158
tcl_summer_2021,ESPORTSTMNT05:2060921,200,0,3.903225806451613,1.5085324232081911,2.726962457337884,2.6780821917808217,3.3276450511945392,3.9285714285714284,,,,,,,,,,,,,,,,,,,18.073019358544478
tcl_summer_2021,ESPORTSTMNT06:1880584,100,1,4.137931034482759,2.3754266211604094,1.8225255972696246,1.969283276450512,3.191780821917808,2.8156996587030716,3.573378839590444,3.621160409556314,4.125,,,,,,,,,,,,,,,,27.632186259130943
tcl_summer_2021,ESPORTSTMNT06:1880584,200,0,5.241379310344827,2.675767918088737,1.924914675767918,2.354948805460751,3.75,3.6109215017064846,3.9249146757679183,4.686006825938566,4.625,,,,,,,,,,,,,,,,32.79385371307521
tcl_summer_2021,ESPORTSTMNT05:1971426,200,1,4.637931034482759,2.013651877133106,2.4573378839590445,2.5187713310580206,3.1228668941979523,2.744027303754266,3.6164383561643834,4.562264150943396,,,,,,,,,,,,,,,,,25.67328883169293
tcl_summer_2021,ESPORTSTMNT05:1971426,100,0,1.5862068965517242,2.0887372013651877,2.2696245733788394,1.9044368600682593,3.5665529010238908,3.2320819112627985,3.5924657534246576,4.215094339622642,,,,,,,,,,,,,,,,,22.455200436698
tcl_summer_2021,ESPORTSTMNT06:1880345,100,1,2.412878787878788,1.7372013651877134,2.5972696245733786,2.767123287671233,2.8907849829351537,4.489510489510489,,,,,,,,,,,,,,,,,,,16.894768537756757
tcl_summer_2021,ESPORTSTMNT06:1880345,200,0,1.8674242424242424,1.4027303754266212,2.2286689419795223,2.5821917808219177,3.651877133105802,3.7937062937062938,,,,,,,,,,,,,,,,,,,15.5265987674644
tcl_summer_2021,ESPORTSTMNT06:1880554,200,1,2.524663677130045,1.5870307167235496,2.57679180887372,2.9590443686006824,4.078498293515358,3.671232876712329,5.36231884057971,,,,,,,,,,,,,,,,,,22.759580582135392
tcl_summer_2021,ESPORTSTMNT06:1880554,100,0,2.89237668161435,2.7303754266211606,2.2218430034129693,3.21160409556314,4.228668941979522,4.0479452054794525,4.840579710144928,,,,,,,,,,,,,,,,,,24.17339306481552
tcl_summer_2021,ESPORTSTMNT06:1880536,200,1,5.457142857142857,1.4191176470588236,2.426621160409556,2.780821917808219,3.4436860068259385,2.303754266211604,5.2593856655290105,3.6791808873720138,3.522184300341297,4.136842105263158,,,,,,,,,,,,,,,34.42873681396248
tcl_summer_2021,ESPORTSTMNT06:1880536,100,0,3.7142857142857144,2.014705882352941,2.0716723549488054,3.3904109589041096,3.7645051194539247,2.7713310580204777,3.5972696245733786,4.255972696245734,3.3993174061433447,3.5789473684210527,,,,,,,,,,,,,,,32.55841818334949
tcl_summer_2021,ESPORTSTMNT05:2060913,200,1,2.1032608695652173,1.8907849829351535,2.8801369863013697,3.092150170648464,2.8122866894197953,4.3447098976109215,3.4402730375426622,4.953367875647668,,,,,,,,,,,,,,,,,25.516970509671253
tcl_summer_2021,ESPORTSTMNT05:2060913,100,0,2.385869565217391,2.3515358361774745,2.1952054794520546,2.969283276450512,3.4027303754266214,3.7610921501706485,3.368600682593857,3.9740932642487046,,,,,,,,,,,,,,,,,24.408410629737265
tcl_summer_2021,ESPORTSTMNT06:1880240,100,1,0.0,2.380281690140845,2.83617747440273,2.931740614334471,3.0684931506849313,3.7098976109215016,3.8109756097560976,,,,,,,,,,,,,,,,,,18.73756615024058
tcl_summer_2021,ESPORTSTMNT06:1880240,200,0,0.0,2.704225352112676,2.8737201365187715,2.5494880546075085,4.232876712328767,3.6552901023890785,3.6402439024390243,,,,,,,,,,,,,,,,,,19.655844260395824
tcl_summer_2021,ESPORTSTMNT06:1880281,200,1,5.666666666666667,2.409556313993174,2.410958904109589,2.0204778156996586,4.3583617747440275,4.447098976109215,3.041095890410959,3.6484641638225255,4.2320819112627985,4.955882352941177,,,,,,,,,,,,,,,37.190644769759786
tcl_summer_2021,ESPORTSTMNT06:1880281,100,0,1.9444444444444444,2.1262798634812285,2.48972602739726,2.6587030716723548,3.10580204778157,3.7610921501706485,2.7636986301369864,4.146757679180888,4.020477815699659,4.742647058823529,,,,,,,,,,,,,,,31.759628788788568
tcl_summer_2021,ESPORTSTMNT06:1880327,200,1,0.0,2.187279151943463,1.1706484641638226,1.5085324232081911,2.4334470989761092,2.767123287671233,3.1808873720136517,2.5384615384615383,,,,,,,,,,,,,,,,,15.786379336438008
tcl_summer_2021,ESPORTSTMNT06:1880327,100,0,0.0,2.8551236749116606,2.535836177474403,2.7474402730375425,2.9590443686006824,3.517123287671233,3.6621160409556315,5.023668639053255,,,,,,,,,,,,,,,,,23.30035246170441
tcl_summer_2021,ESPORTSTMNT06:1840629,100,1,1.8209876543209877,1.969283276450512,3.262798634812287,2.7645051194539247,3.4027303754266214,5.061946902654867,,,,,,,,,,,,,,,,,,,18.2822519631192
tcl_summer_2021,ESPORTSTMNT06:1840629,200,0,2.314814814814815,2.5017064846416384,2.535836177474403,3.10580204778157,3.74061433447099,4.628318584070796,,,,,,,,,,,,,,,,,,,18.827092443254212
tcl_summer_2021,ESPORTSTMNT06:1880520,200,1,3.6030534351145036,1.8498293515358362,2.0955631399317407,2.0273972602739727,3.474402730375427,3.5597269624573378,4.092682926829268,,,,,,,,,,,,,,,,,,20.702655806518088
tcl_summer_2021,ESPORTSTMNT06:1880520,100,0,2.618320610687023,2.324232081911263,1.8430034129692834,2.1815068493150687,2.7781569965870307,3.9249146757679183,4.3951219512195125,,,,,,,,,,,,,,,,,,20.0652565784571
tcl_summer_2021,ESPORTSTMNT06:1880319,100,1,2.1842105263157894,2.42320819112628,2.4470989761092152,3.426621160409556,2.8013698630136985,3.52901023890785,4.426621160409557,3.8852459016393444,,,,,,,,,,,,,,,,,25.123386017931292
tcl_summer_2021,ESPORTSTMNT06:1880319,200,0,6.2894736842105265,1.9453924914675769,1.9283276450511946,2.546075085324232,2.9554794520547945,2.7713310580204777,3.0034129692832763,5.401639344262295,,,,,,,,,,,,,,,,,26.841131729674373
tcl_summer_2021,ESPORTSTMNT04:1801025,200,1,4.672727272727273,1.757679180887372,2.5665529010238908,2.573378839590444,3.8493150684931505,3.938566552901024,2.8976109215017063,4.331081081081081,,,,,,,,,,,,,,,,,26.586911818205937
tcl_summer_2021,ESPORTSTMNT04:1801025,100,0,2.672727272727273,1.7781569965870307,2.7610921501706485,2.0955631399317407,3.2294520547945207,3.955631399317406,3.273037542662116,3.1621621621621623,,,,,,,,,,,,,,,,,22.9278227183529
tcl_summer_2021,ESPORTSTMNT06:1880245,100,1,2.59375,2.247787610619469,2.6404109589041096,2.3515358361774745,2.0170648464163823,3.164383561643836,3.843003412969283,3.4948805460750854,4.310580204778157,4.70242214532872,,,,,,,,,,,,,,,31.365819122912512
tcl_summer_2021,ESPORTSTMNT06:1880245,200,0,5.015625,2.1769911504424777,2.3732876712328768,2.0102389078498293,2.2286689419795223,3.441780821917808,2.8668941979522184,3.5426621160409555,3.1467576791808876,3.480968858131488,,,,,,,,,,,,,,,30.28387534472806
tcl_summer_2021,ESPORTSTMNT06:1840635,100,1,2.854651162790698,2.16382252559727,2.651877133105802,2.6621160409556315,3.1774744027303754,4.020477815699659,3.8516483516483517,,,,,,,,,,,,,,,,,,21.382067432527784
tcl_summer_2021,ESPORTSTMNT06:1840635,200,0,2.2325581395348837,1.9624573378839592,2.539249146757679,2.266211604095563,2.8191126279863483,3.8771331058020477,4.269230769230769,,,,,,,,,,,,,,,,,,19.96595273129125
tcl_summer_2021,ESPORTSTMNT05:2060903,100,1,2.723809523809524,2.7303754266211606,2.5205479452054793,3.0887372013651877,3.242320819112628,4.129692832764505,3.910958904109589,4.444444444444445,,,,,,,,,,,,,,,,,26.790887097432517
tcl_summer_2021,ESPORTSTMNT05:2060903,200,0,2.704761904761905,1.4095563139931742,2.6472602739726026,3.030716723549488,3.3515358361774745,3.255972696245734,3.3116438356164384,3.965811965811966,,,,,,,,,,,,,,,,,23.67725955012878
tcl_summer_2021,ESPORTSTMNT05:1981380,200,1,4.75,3.9491525423728815,1.9590443686006827,2.8703071672354947,2.3139931740614332,3.1296928327645053,3.36518771331058,3.8116438356164384,2.720136518771331,3.9475524475524475,,,,,,,,,,,,,,,32.816710600285795
tcl_summer_2021,ESPORTSTMNT05:1981380,100,0,3.15,1.9491525423728813,2.0955631399317407,2.5051194539249146,2.7849829351535837,3.1194539249146755,4.604095563139932,4.958904109589041,3.986348122866894,4.5524475524475525,,,,,,,,,,,,,,,33.706067344341214
tcl_summer_2021,ESPORTSTMNT06:1830489,200,1,3.1173708920187795,2.0,3.0204778156996586,3.078767123287671,3.3412969283276452,4.56640625,,,,,,,,,,,,,,,,,,,19.124319009333753
tcl_summer_2021,ESPORTSTMNT06:1830489,100,0,2.887323943661972,2.2286689419795223,3.4436860068259385,3.8698630136986303,3.6791808873720138,3.9140625,,,,,,,,,,,,,,,,,,,20.022785293538078
tcl_summer_2021,ESPORTSTMNT04:1800355,200,1,6.162162162162162,1.7407407407407407,2.0819112627986347,2.1467576791808876,3.3253424657534247,3.453924914675768,3.419795221843003,4.36518771331058,4.9491525423728815,,,,,,,,,,,,,,,,31.644974702838084
tcl_summer_2021,ESPORTSTMNT04:1800355,100,0,4.108108108108108,2.2962962962962963,2.4982935153583616,2.9283276450511946,3.5,3.1467576791808876,3.583617747440273,2.726962457337884,4.305084745762712,,,,,,,,,,,,,,,,29.093448194535714
tcl_summer_2021,ESPORTSTMNT06:1830938,100,1,2.55688622754491,2.5597269624573378,2.2286689419795223,2.3378839590443685,2.5631399317406145,3.150170648464164,4.615384615384615,,,,,,,,,,,,,,,,,,20.011861286615535
tcl_summer_2021,ESPORTSTMNT06:1830938,200,0,2.497005988023952,2.348122866894198,1.9351535836177474,2.3993174061433447,2.7849829351535837,2.627986348122867,3.576923076923077,,,,,,,,,,,,,,,,,,18.16949220487877
tcl_summer_2021,ESPORTSTMNT04:1800430,200,1,2.700980392156863,1.9590443686006827,2.2696245733788394,3.0955631399317407,2.535836177474403,3.781569965870307,4.112627986348123,3.8947368421052633,,,,,,,,,,,,,,,,,24.349983445866222
tcl_summer_2021,ESPORTSTMNT04:1800430,100,0,1.8725490196078431,2.098976109215017,1.5938566552901023,2.9146757679180886,2.825938566552901,4.092150170648464,4.5699658703071675,3.924812030075188,,,,,,,,,,,,,,,,,23.89292418961477
tcl_summer_2021,ESPORTSTMNT06:1840923,200,1,3.0756302521008405,2.04778156996587,2.068259385665529,2.9146757679180886,2.708904109589041,4.225255972696246,3.6862745098039214,,,,,,,,,,,,,,,,,,20.726781567739536
tcl_summer_2021,ESPORTSTMNT06:1840923,100,0,2.5294117647058822,2.8225255972696246,3.1092150170648463,2.9726962457337884,2.993150684931507,4.180887372013652,3.9362745098039214,,,,,,,,,,,,,,,,,,22.544161191523223
tcl_summer_2021,ESPORTSTMNT06:1830496,100,1,3.526315789473684,2.416326530612245,2.9283276450511946,2.7363013698630136,2.9849056603773585,3.1575342465753424,3.4436860068259385,3.7069767441860466,,,,,,,,,,,,,,,,,24.900373992964823
tcl_summer_2021,ESPORTSTMNT06:1830496,200,0,4.684210526315789,2.5714285714285716,2.4436860068259385,2.017123287671233,2.4981132075471697,3.787671232876712,2.7781569965870307,3.2046511627906975,,,,,,,,,,,,,,,,,23.98504099204314
tcl_summer_2021,ESPORTSTMNT05:2060811,200,1,3.4210526315789473,1.52901023890785,2.068259385665529,1.6643835616438356,3.249146757679181,3.8146067415730336,3.5637860082304527,5.608333333333333,,,,,,,,,,,,,,,,,24.918578658612162
tcl_summer_2021,ESPORTSTMNT05:2060811,100,0,1.4887218045112782,2.546075085324232,2.1262798634812285,3.7945205479452055,2.7679180887372015,3.1853932584269664,3.345679012345679,2.9916666666666667,,,,,,,,,,,,,,,,,22.24625432743846
