tournament,gameId,team,win,prox_score_1-5,prox_score_5-10,prox_score_10-15,prox_score_15-20,prox_score_20-25,prox_score_25-30,prox_score_30-35,prox_score_35-40,prox_score_40-45,prox_score_45-50,prox_score_50-55,prox_score_55-60,prox_score_60-65,prox_score_65-70,prox_score_70-75,prox_score_75-80,prox_score_80-85,prox_score_85-90,prox_score_90-95,prox_score_95-100,prox_score_100-105,prox_score_105-110,prox_score_110-115,prox_score_115-120,proximity_sum
nlc_2021_split1,ESPORTSTMNT05:1821041,100,1,3.1818181818181817,2.539249146757679,2.7610921501706485,2.6484641638225255,2.612021857923497,3.7303754266211606,4.201365187713311,3.8122866894197953,5.067226890756302,,,,,,,,,,,,,,,,30.553899695003103
nlc_2021_split1,ESPORTSTMNT05:1821041,200,0,4.909090909090909,2.385665529010239,1.9726962457337884,2.453924914675768,2.5136612021857925,3.4812286689419794,3.901023890784983,3.36518771331058,3.672268907563025,,,,,,,,,,,,,,,,28.654747981297064
nlc_2021_split1,ESPORTSTMNT04:1480394,100,1,2.691780821917808,2.474402730375427,2.3447098976109215,2.197952218430034,3.4178082191780823,3.0121457489878543,2.700348432055749,4.085324232081911,4.159722222222222,,,,,,,,,,,,,,,,27.08419452286001
nlc_2021_split1,ESPORTSTMNT04:1480394,200,0,3.0342465753424657,1.7986348122866893,2.47098976109215,2.2320819112627985,3.356164383561644,3.6923076923076925,2.8013937282229966,4.771331058020478,4.392361111111111,,,,,,,,,,,,,,,,28.549511033208027
nlc_2021_split1,ESPORTSTMNT04:1480405,100,1,0.0,2.111111111111111,2.1774744027303754,2.638225255972696,3.0819112627986347,2.645051194539249,4.271794871794872,,,,,,,,,,,,,,,,,,16.925568098946936
nlc_2021_split1,ESPORTSTMNT04:1480405,200,0,0.0,2.67816091954023,2.0887372013651877,2.726962457337884,2.8668941979522184,2.839590443686007,3.8512820512820514,,,,,,,,,,,,,,,,,,17.05162727116358
nlc_2021_split1,ESPORTSTMNT06:1550141,100,1,2.804232804232804,1.892116182572614,2.0341296928327646,3.3029045643153525,3.1331058020477816,4.085616438356165,4.243243243243243,,,,,,,,,,,,,,,,,,21.495348727600724
nlc_2021_split1,ESPORTSTMNT06:1550141,200,0,2.804232804232804,1.8547717842323652,1.795221843003413,3.12448132780083,3.5972696245733786,3.654109589041096,4.010810810810811,,,,,,,,,,,,,,,,,,20.840897783694697
nlc_2021_split1,ESPORTSTMNT06:1560261,100,1,2.9397590361445785,2.112627986348123,2.3276450511945392,2.4129692832764507,3.0716723549488054,3.058219178082192,4.246753246753247,,,,,,,,,,,,,,,,,,20.169646136747936
nlc_2021_split1,ESPORTSTMNT06:1560261,200,0,3.8433734939759034,1.9829351535836177,1.9726962457337884,1.6757679180887373,2.7474402730375425,4.339041095890411,5.077922077922078,,,,,,,,,,,,,,,,,,21.63917625823208
nlc_2021_split1,ESPORTSTMNT06:1560274,100,1,2.9421965317919074,2.627986348122867,1.9863481228668942,3.1578947368421053,1.7951807228915662,2.9829351535836177,3.469178082191781,3.907849829351536,4.4436860068259385,4.300341296928328,5.411764705882353,,,,,,,,,,,,,,37.0253615372789
nlc_2021_split1,ESPORTSTMNT06:1560274,200,0,2.8959537572254335,1.9829351535836177,2.3139931740614332,1.5263157894736843,2.6626506024096384,3.580204778156997,3.3904109589041096,3.354948805460751,4.150170648464163,4.375426621160409,5.647058823529412,,,,,,,,,,,,,,35.88006911242965
nlc_2021_split1,ESPORTSTMNT05:1820981,100,1,1.4495412844036697,2.0887372013651877,1.726027397260274,2.4061433447098977,2.7645051194539247,3.515358361774744,5.788819875776397,,,,,,,,,,,,,,,,,,19.739132584744095
nlc_2021_split1,ESPORTSTMNT05:1820981,200,0,2.7981651376146788,1.7747440273037542,2.1164383561643834,2.3924914675767917,2.986348122866894,2.2354948805460753,3.3229813664596275,,,,,,,,,,,,,,,,,,17.626663358532205
nlc_2021_split1,ESPORTSTMNT04:1490413,200,1,2.564935064935065,1.3305785123966942,1.8493150684931507,2.7610921501706485,2.907849829351536,3.52901023890785,4.521428571428571,4.379518072289157,5.59349593495935,,,,,,,,,,,,,,,,29.437223442932023
nlc_2021_split1,ESPORTSTMNT04:1490413,100,0,2.538961038961039,2.3264462809917354,2.208904109589041,2.460750853242321,3.7030716723549486,3.2320819112627985,4.307142857142857,2.6144578313253013,3.926829268292683,,,,,,,,,,,,,,,,27.318645823162722
nlc_2021_split1,ESPORTSTMNT06:1580497,200,1,3.2937062937062938,1.9658703071672354,2.174061433447099,2.242320819112628,3.95221843003413,5.18705035971223,,,,,,,,,,,,,,,,,,,18.815227643179615
nlc_2021_split1,ESPORTSTMNT06:1580497,100,0,2.3426573426573425,2.6655290102389078,3.1262798634812285,2.491467576791809,3.7474402730375425,3.8633093525179856,,,,,,,,,,,,,,,,,,,18.236683418724816
nlc_2021_split1,ESPORTSTMNT05:1831954,200,1,2.755434782608696,2.4505119453924915,2.098976109215017,2.9794520547945207,4.252559726962457,5.081081081081081,,,,,,,,,,,,,,,,,,,19.61801570005426
nlc_2021_split1,ESPORTSTMNT05:1831954,100,0,3.0760869565217392,2.0648464163822524,2.358361774744027,2.7157534246575343,3.4812286689419794,1.7027027027027026,,,,,,,,,,,,,,,,,,,15.398979943950234
nlc_2021_split1,ESPORTSTMNT05:1831335,100,1,2.1965811965811968,2.1945392491467577,2.4368600682593855,2.2866894197952217,2.4129692832764507,4.671232876712328,4.320819112627986,3.855,,,,,,,,,,,,,,,,,24.374691206399326
nlc_2021_split1,ESPORTSTMNT05:1831335,200,0,3.2222222222222223,1.621160409556314,1.7508532423208192,2.0170648464163823,2.8737201365187715,4.794520547945205,3.95221843003413,4.365,,,,,,,,,,,,,,,,,24.59675983501384
nlc_2021_split1,ESPORTSTMNT05:1832073,100,1,2.6158536585365852,1.5494880546075085,2.2832764505119454,2.1877133105802047,3.2739726027397262,3.7747440273037545,3.5238095238095237,,,,,,,,,,,,,,,,,,19.20885762808925
nlc_2021_split1,ESPORTSTMNT05:1832073,200,0,2.3841463414634148,1.1843003412969284,2.7713310580204777,2.372013651877133,3.4965753424657535,3.0102389078498293,3.7032967032967035,,,,,,,,,,,,,,,,,,18.92190234627024
nlc_2021_split1,ESPORTSTMNT05:1831973,200,1,4.666666666666667,3.027906976744186,1.7747440273037542,2.372013651877133,3.7773972602739727,3.8532423208191124,4.21160409556314,4.585714285714285,,,,,,,,,,,,,,,,,28.26928928496225
nlc_2021_split1,ESPORTSTMNT05:1831973,100,0,0.0,2.2651162790697676,2.1467576791808876,2.0648464163822524,3.287671232876712,3.4505119453924915,4.242320819112628,4.55,,,,,,,,,,,,,,,,,22.00722437201474
nlc_2021_split1,ESPORTSTMNT05:1832055,100,1,2.1122448979591835,2.675767918088737,2.4948805460750854,3.6575342465753424,3.273037542662116,4.167235494880546,4.878260869565217,,,,,,,,,,,,,,,,,,23.25896151580623
nlc_2021_split1,ESPORTSTMNT05:1832055,200,0,3.622448979591837,2.098976109215017,2.324232081911263,2.613013698630137,3.2389078498293515,2.6552901023890785,3.2695652173913046,,,,,,,,,,,,,,,,,,19.822434038957987
nlc_2021_split1,ESPORTSTMNT06:1570675,200,1,4.794117647058823,2.1027397260273974,2.303754266211604,2.4061433447098977,3.8054607508532423,3.1296928327645053,4.238095238095238,3.4538152610441766,,,,,,,,,,,,,,,,,26.233819066764884
nlc_2021_split1,ESPORTSTMNT06:1570675,100,0,3.823529411764706,2.4006849315068495,2.6177474402730376,2.839590443686007,4.075085324232082,4.3447098976109215,3.7545787545787546,4.184738955823293,,,,,,,,,,,,,,,,,28.04066515947565
nlc_2021_split1,ESPORTSTMNT05:1831197,200,1,0.0,2.690082644628099,2.1780821917808217,2.244047619047619,2.6006825938566553,3.136986301369863,3.7167235494880546,3.3890784982935154,2.8907849829351537,2.911764705882353,,,,,,,,,,,,,,,25.758233087282132
nlc_2021_split1,ESPORTSTMNT05:1831197,100,0,0.0,1.9710743801652892,2.993150684931507,2.880952380952381,3.2218430034129693,3.791095890410959,3.614334470989761,4.013651877133106,3.843003412969283,4.211764705882353,,,,,,,,,,,,,,,30.540870806847607
nlc_2021_split1,ESPORTSTMNT05:1831190,100,1,1.2222222222222223,2.4383561643835616,2.0170648464163823,2.3378839590443685,3.955631399317406,3.631399317406143,4.253456221198157,,,,,,,,,,,,,,,,,,19.856014129988242
nlc_2021_split1,ESPORTSTMNT05:1831190,200,0,4.486111111111111,2.287671232876712,2.143344709897611,1.6791808873720135,2.8600682593856654,2.931740614334471,3.824884792626728,,,,,,,,,,,,,,,,,,20.213001607604312
nlc_2021_split1,ESPORTSTMNT05:1832063,200,1,4.634615384615385,1.8668941979522184,2.113013698630137,3.638225255972696,3.3447098976109215,3.8668941979522184,3.8,,,,,,,,,,,,,,,,,,23.26435263273358
nlc_2021_split1,ESPORTSTMNT05:1832063,100,0,2.3461538461538463,2.044368600682594,2.0753424657534247,2.6587030716723548,3.249146757679181,3.16382252559727,3.7333333333333334,,,,,,,,,,,,,,,,,,19.270870600872005
nlc_2021_split1,ESPORTSTMNT06:1580463,200,1,5.444444444444445,1.9786096256684491,1.8600682593856654,2.160409556313993,2.7705479452054793,2.9590443686006824,3.969283276450512,3.583617747440273,4.75,,,,,,,,,,,,,,,,29.476025223509495
nlc_2021_split1,ESPORTSTMNT06:1580463,100,0,0.8888888888888888,1.53475935828877,2.2150170648464163,2.3310580204778155,2.4315068493150687,3.044368600682594,3.15358361774744,3.631399317406143,4.184782608695652,,,,,,,,,,,,,,,,23.41536432634879
nlc_2021_split1,ESPORTSTMNT06:1580485,200,1,0.0,2.2167832167832167,2.3447098976109215,2.1262798634812285,2.7781569965870307,3.2218430034129693,3.3904109589041096,4.554794520547945,,,,,,,,,,,,,,,,,20.632978457327425
nlc_2021_split1,ESPORTSTMNT06:1580485,100,0,0.0,2.1888111888111887,2.037542662116041,2.3344709897610922,2.5187713310580206,3.757679180887372,4.205479452054795,6.458904109589041,,,,,,,,,,,,,,,,,23.501658914277552
nlc_2021_split1,ESPORTSTMNT06:1570670,100,1,0.0,2.52991452991453,2.041095890410959,1.5870307167235496,2.7747440273037545,3.013651877133106,3.743150684931507,4.21160409556314,4.689419795221843,5.073170731707317,,,,,,,,,,,,,,,29.66378234890971
nlc_2021_split1,ESPORTSTMNT06:1570670,200,0,0.0,2.341880341880342,1.9897260273972603,2.6860068259385668,2.2081911262798637,2.8054607508532423,4.256849315068493,4.201365187713311,4.136518771331058,4.951219512195122,,,,,,,,,,,,,,,29.577217858657264
nlc_2021_split1,ESPORTSTMNT06:1571165,100,1,3.193103448275862,2.061433447098976,1.9624573378839592,2.5631399317406145,2.719178082191781,4.480314960629921,,,,,,,,,,,,,,,,,,,16.979627207821114
nlc_2021_split1,ESPORTSTMNT06:1571165,200,0,2.786206896551724,2.16382252559727,2.2150170648464163,2.3139931740614332,2.910958904109589,3.3307086614173227,,,,,,,,,,,,,,,,,,,15.720707226583755
nlc_2021_split1,ESPORTSTMNT06:1571167,100,1,0.0,2.9419795221843,1.8430034129692834,2.242320819112628,3.1335616438356166,2.9829351535836177,4.6552901023890785,3.7133105802047783,7.142857142857143,,,,,,,,,,,,,,,,28.655258377136445
nlc_2021_split1,ESPORTSTMNT06:1571167,200,0,0.0,1.863481228668942,2.310580204778157,2.535836177474403,3.8698630136986303,4.098976109215017,4.580204778156997,5.150170648464163,6.5,,,,,,,,,,,,,,,,30.90911216045631
nlc_2021_split1,ESPORTSTMNT04:1480408,200,1,3.6216216216216215,2.3822525597269624,2.426621160409556,3.6621160409556315,2.8907849829351537,5.280821917808219,6.146551724137931,,,,,,,,,,,,,,,,,,26.410770007595076
nlc_2021_split1,ESPORTSTMNT04:1480408,100,0,1.8783783783783783,2.2901023890784984,1.9726962457337884,3.16382252559727,2.8600682593856654,3.363013698630137,5.379310344827586,,,,,,,,,,,,,,,,,,20.907391841631323
nlc_2021_split1,ESPORTSTMNT06:1550196,100,1,0.0,2.5541666666666667,2.361774744027304,2.8600682593856654,3.573378839590444,3.7986348122866893,3.339041095890411,4.645051194539249,3.8293515358361776,4.453924914675768,4.670329670329671,,,,,,,,,,,,,,36.08572173322804
nlc_2021_split1,ESPORTSTMNT06:1550196,200,0,0.0,2.8041666666666667,1.4402730375426622,2.25938566552901,3.4982935153583616,3.6860068259385668,4.743150684931507,3.6177474402730376,3.8122866894197953,4.597269624573379,4.164835164835165,,,,,,,,,,,,,,34.62341531506815
nlc_2021_split1,ESPORTSTMNT04:1481054,100,1,3.1025641025641026,2.8191126279863483,2.414383561643836,2.9112627986348123,2.8293515358361776,3.6996587030716723,5.454545454545454,,,,,,,,,,,,,,,,,,23.230878784282403
nlc_2021_split1,ESPORTSTMNT04:1481054,200,0,4.051282051282051,1.713310580204778,2.51027397260274,2.2525597269624575,3.590443686006826,4.477815699658703,4.840909090909091,,,,,,,,,,,,,,,,,,23.436594807626644
nlc_2021_split1,ESPORTSTMNT05:1831159,200,1,3.3636363636363638,2.063197026022305,2.6095890410958904,2.569965870307167,3.368600682593857,3.901023890784983,3.621160409556314,5.855421686746988,,,,,,,,,,,,,,,,,27.352594970743866
nlc_2021_split1,ESPORTSTMNT05:1831159,100,0,2.287878787878788,2.7137546468401488,2.0239726027397262,2.744027303754266,2.6621160409556315,4.723549488054608,3.9249146757679183,5.626506024096385,,,,,,,,,,,,,,,,,26.706719570087472
nlc_2021_split1,ESPORTSTMNT04:1490445,100,1,0.0,2.5478927203065136,2.1399317406143346,2.3139931740614332,3.061433447098976,4.675767918088737,4.321917808219178,3.899159663865546,,,,,,,,,,,,,,,,,22.96009647225472
nlc_2021_split1,ESPORTSTMNT04:1490445,200,0,0.0,2.467432950191571,1.8737201365187712,2.3754266211604094,2.9249146757679183,4.928327645051194,3.441780821917808,4.0588235294117645,,,,,,,,,,,,,,,,,22.070426380019438
nlc_2021_split1,ESPORTSTMNT04:1490439,100,1,0.0,2.5157894736842104,2.4572649572649574,2.467576791808874,2.8293515358361776,3.8293515358361776,4.6506849315068495,4.88,,,,,,,,,,,,,,,,,23.630019225937247
nlc_2021_split1,ESPORTSTMNT04:1490439,200,0,0.0,3.236842105263158,1.6025641025641026,1.6348122866894197,1.8976109215017065,3.0,3.4075342465753424,4.6,,,,,,,,,,,,,,,,,19.379363662593732
nlc_2021_split1,ESPORTSTMNT05:1831123,100,1,2.7357512953367875,2.573378839590444,2.372013651877133,3.25938566552901,3.8532423208191124,4.578767123287672,5.267241379310345,,,,,,,,,,,,,,,,,,24.639780275750503
nlc_2021_split1,ESPORTSTMNT05:1831123,200,0,2.8082901554404147,1.870307167235495,1.89419795221843,3.477815699658703,3.802047781569966,3.7636986301369864,4.327586206896552,,,,,,,,,,,,,,,,,,21.943943593156547
nlc_2021_split1,ESPORTSTMNT06:1560254,100,1,3.0555555555555554,2.0805860805860807,2.631399317406143,2.720136518771331,2.580204778156997,3.8839590443686007,3.254385964912281,,,,,,,,,,,,,,,,,,20.20622725975699
nlc_2021_split1,ESPORTSTMNT06:1560254,200,0,3.5,2.4835164835164836,1.6075085324232081,2.7474402730375425,3.0238907849829353,4.348122866894198,4.026315789473684,,,,,,,,,,,,,,,,,,21.736794730328054
nlc_2021_split1,ESPORTSTMNT04:1481058,100,1,2.572289156626506,2.6996587030716723,2.421232876712329,2.7064846416382253,4.26,2.8253424657534247,3.9180887372013653,4.666666666666667,,,,,,,,,,,,,,,,,26.069763247670192
nlc_2021_split1,ESPORTSTMNT04:1481058,200,0,2.427710843373494,1.9863481228668942,2.458904109589041,1.8054607508532423,3.225,3.0924657534246576,3.7303754266211606,3.625,,,,,,,,,,,,,,,,,22.35126500672849
nlc_2021_split1,ESPORTSTMNT04:1480456,200,1,2.5728155339805827,2.190311418685121,2.832764505119454,2.339080459770115,3.156996587030717,3.641638225255973,4.506849315068493,4.531120331950207,4.116959064327485,,,,,,,,,,,,,,,,29.88853544118815
nlc_2021_split1,ESPORTSTMNT04:1480456,100,0,2.6116504854368934,2.9273356401384083,2.3344709897610922,1.9022988505747127,3.1228668941979523,3.3344709897610922,4.575342465753424,4.626556016597511,4.245614035087719,,,,,,,,,,,,,,,,29.680606367308805
nlc_2021_split1,ESPORTSTMNT04:1481046,200,1,4.595238095238095,2.3046357615894038,2.255972696245734,1.9215017064846416,2.969283276450512,3.0993150684931505,4.416382252559727,4.8321167883211675,,,,,,,,,,,,,,,,,26.394445645382433
nlc_2021_split1,ESPORTSTMNT04:1481046,100,0,4.5,2.2781456953642385,2.4812286689419794,2.515358361774744,3.143344709897611,3.0993150684931505,4.0580204778157,4.795620437956204,,,,,,,,,,,,,,,,,26.871033420243627
nlc_2021_split1,ESPORTSTMNT05:1821050,100,1,2.1030927835051547,2.0170648464163823,2.262798634812287,2.7918088737201363,2.204724409448819,3.78839590443686,4.243697478991597,,,,,,,,,,,,,,,,,,19.411582931331235
nlc_2021_split1,ESPORTSTMNT05:1821050,200,0,4.257731958762887,1.9863481228668942,1.7781569965870307,2.030716723549488,2.3503937007874014,3.525597269624573,4.19327731092437,,,,,,,,,,,,,,,,,,20.122222083102645
nlc_2021_split1,ESPORTSTMNT04:1490437,100,1,3.8846153846153846,1.8901515151515151,2.737201365187713,2.532423208191126,4.580204778156997,3.52901023890785,4.857142857142857,,,,,,,,,,,,,,,,,,24.010749347353443
nlc_2021_split1,ESPORTSTMNT04:1490437,200,0,6.423076923076923,1.7575757575757576,2.174061433447099,2.986348122866894,3.2252559726962455,3.2013651877133107,3.0,,,,,,,,,,,,,,,,,,22.76768339737623
nlc_2021_split1,ESPORTSTMNT06:1550213,100,1,2.842857142857143,2.6587030716723548,2.7945205479452055,2.453924914675768,3.3890784982935154,2.948805460750853,4.620689655172414,,,,,,,,,,,,,,,,,,21.708579291367254
nlc_2021_split1,ESPORTSTMNT06:1550213,200,0,2.9571428571428573,1.7781569965870307,2.73972602739726,3.3993174061433447,4.474402730375426,3.6245733788395906,4.637931034482759,,,,,,,,,,,,,,,,,,23.611250430968266
nlc_2021_split1,ESPORTSTMNT04:1480449,100,1,0.75,2.0228310502283104,2.4726027397260273,1.993174061433447,2.3412969283276452,3.372013651877133,3.1575342465753424,5.3,,,,,,,,,,,,,,,,,21.409452678167906
nlc_2021_split1,ESPORTSTMNT04:1480449,200,0,5.25,2.6666666666666665,1.345890410958904,1.6552901023890785,2.2389078498293515,3.0238907849829353,3.743150684931507,5.066666666666666,,,,,,,,,,,,,,,,,24.990463166425105
nlc_2021_split1,ESPORTSTMNT05:1831391,200,1,3.1027027027027025,2.3071672354948807,2.948805460750853,3.386986301369863,3.1262798634812285,3.627986348122867,4.72,,,,,,,,,,,,,,,,,,23.219927911922394
nlc_2021_split1,ESPORTSTMNT05:1831391,100,0,2.7243243243243245,2.310580204778157,1.9863481228668942,3.171232876712329,3.3890784982935154,2.689419795221843,2.31,,,,,,,,,,,,,,,,,,18.58098382219706
nlc_2021_split1,ESPORTSTMNT06:1570653,100,1,2.44,2.0341296928327646,2.452054794520548,3.638225255972696,3.6006825938566553,3.2452107279693485,3.948805460750853,4.380073800738008,,,,,,,,,,,,,,,,,25.739182326640872
nlc_2021_split1,ESPORTSTMNT06:1570653,200,0,3.416,2.006825938566553,2.2534246575342465,2.696245733788396,3.7542662116040955,2.57088122605364,3.907849829351536,3.7121771217712176,,,,,,,,,,,,,,,,,24.31767071866968
nlc_2021_split1,ESPORTSTMNT05:1832035,200,1,2.463235294117647,1.9112627986348123,1.825938566552901,2.1952054794520546,3.3884892086330933,,,,,,,,,,,,,,,,,,,,11.784131347390508
nlc_2021_split1,ESPORTSTMNT05:1832035,100,0,1.3455882352941178,1.9283276450511946,1.9488054607508531,2.0273972602739727,3.08273381294964,,,,,,,,,,,,,,,,,,,,10.332852414319778
nlc_2021_split1,ESPORTSTMNT06:1580800,200,1,2.36231884057971,1.6143344709897611,2.4402730375426622,2.0955631399317407,3.1883561643835616,3.535836177474403,3.4982935153583616,4.3447098976109215,3.5205479452054793,3.174061433447099,4.677685950413223,,,,,,,,,,,,,,34.451980572936925
nlc_2021_split1,ESPORTSTMNT06:1580800,100,0,2.3719806763285023,2.453924914675768,2.83617747440273,2.2832764505119454,3.421232876712329,4.136518771331058,3.6075085324232083,3.720136518771331,4.671232876712328,4.549488054607509,4.537190082644628,,,,,,,,,,,,,,38.588667229121334
nlc_2021_split1,ESPORTSTMNT05:1822036,200,1,6.5,1.8356164383561644,2.0887372013651877,2.5972696245733786,3.143344709897611,3.825938566552901,4.335616438356165,4.3720136518771335,5.310861423220974,,,,,,,,,,,,,,,,34.00939805419951
nlc_2021_split1,ESPORTSTMNT05:1822036,100,0,4.921052631578948,3.037671232876712,2.4812286689419794,2.7167235494880546,2.9146757679180886,3.8225255972696246,3.5993150684931505,3.8225255972696246,5.02621722846442,,,,,,,,,,,,,,,,32.3419353423006
nlc_2021_split1,ESPORTSTMNT05:1822024,100,1,3.6129032258064515,2.515358361774744,2.385665529010239,2.421232876712329,3.092150170648464,3.6075085324232083,4.006825938566553,4.778156996587031,3.845890410958904,3.9587628865979383,,,,,,,,,,,,,,,34.224454929085866
nlc_2021_split1,ESPORTSTMNT05:1822024,200,0,4.580645161290323,1.7201365187713311,1.9146757679180888,1.9109589041095891,3.2013651877133107,3.6075085324232083,4.662116040955631,3.8293515358361776,3.4280821917808217,3.6907216494845363,,,,,,,,,,,,,,,32.54556149028301
nlc_2021_split1,ESPORTSTMNT06:1580788,200,1,6.857142857142857,2.051194539249147,2.04778156996587,2.627986348122867,3.0784982935153584,3.8184931506849313,4.290441176470588,,,,,,,,,,,,,,,,,,24.77153793515162
nlc_2021_split1,ESPORTSTMNT06:1580788,100,0,3.8095238095238093,2.0204778156996586,1.5119453924914676,1.9283276450511946,2.8737201365187715,3.2842465753424657,3.922794117647059,,,,,,,,,,,,,,,,,,19.351035492274427
nlc_2021_split1,ESPORTSTMNT06:1570663,100,1,1.6,2.2525597269624575,1.9486301369863013,2.2354948805460753,2.7542662116040955,3.354948805460751,3.886986301369863,4.95945945945946,,,,,,,,,,,,,,,,,22.992345522389005
nlc_2021_split1,ESPORTSTMNT06:1570663,200,0,2.9555555555555557,1.8600682593856654,2.328767123287671,2.0170648464163823,3.5426621160409555,3.1296928327645053,4.236301369863014,4.702702702702703,,,,,,,,,,,,,,,,,24.77281480601645
nlc_2021_split1,ESPORTSTMNT05:1831994,200,1,5.173913043478261,2.174061433447099,2.040462427745665,2.620071684587814,2.191780821917808,3.2696245733788394,3.414364640883978,,,,,,,,,,,,,,,,,,20.884278625439464
nlc_2021_split1,ESPORTSTMNT05:1831994,100,0,3.782608695652174,1.924914675767918,2.5433526011560694,2.3978494623655915,3.845890410958904,3.907849829351536,4.580110497237569,,,,,,,,,,,,,,,,,,22.982576172489765
nlc_2021_split1,ESPORTSTMNT05:1831362,200,1,3.6923076923076925,1.2649006622516556,2.1979166666666665,2.0580204778157,2.8907849829351537,4.098976109215017,3.907849829351536,4.431506849315069,2.7610921501706485,4.447098976109215,5.0418604651162795,,,,,,,,,,,,,,36.79231486125464
nlc_2021_split1,ESPORTSTMNT05:1831362,100,0,3.673076923076923,1.2317880794701987,1.7916666666666667,2.737201365187713,2.8088737201365186,3.361774744027304,4.389078498293515,4.061643835616438,4.42320819112628,4.409556313993174,3.5441860465116277,,,,,,,,,,,,,,36.43205438410635
nlc_2021_split1,ESPORTSTMNT05:1831990,100,1,0.0,2.4624505928853755,1.9351535836177474,2.941780821917808,2.737201365187713,3.3923076923076922,3.5653846153846156,3.9897610921501707,3.125,,,,,,,,,,,,,,,,24.149039763451125
nlc_2021_split1,ESPORTSTMNT05:1831990,200,0,4.2,1.9051383399209487,1.8805460750853242,1.5205479452054795,3.1262798634812285,3.3423076923076924,3.126923076923077,3.006825938566553,3.375,,,,,,,,,,,,,,,,25.483568931490304
